,0
25181,[ 0.          0.          0.00196731 -0.00246882  0.00201082]
25182,[ 0.          0.         -0.00237489 -0.00197935  0.00185937]
25183,"[ 0.0000000e+00  0.0000000e+00 -2.7236342e-04 -1.7019510e-03
  3.0263327e-05]"
25184,[ 0.          0.         -0.00102818  0.00191551 -0.00178879]
25185,[ 0.          0.         -0.00108081 -0.00225711 -0.00051767]
25186,[ 0.          0.         -0.00900221  0.00123429  0.00186592]
25187,[ 0.          0.          0.0001571  -0.00108343 -0.00113702]
25188,[ 0.          0.         -0.00155067  0.00171918  0.00124615]
25189,[ 0.          0.         -0.00210512  0.00103241 -0.00018869]
25190,[ 0.          0.         -0.00106549  0.00078934  0.00057033]
25191,[ 0.          0.          0.00183761 -0.00069022  0.00057301]
25192,[ 0.          0.          0.00076279 -0.01084995  0.00129348]
25193,[ 0.          0.          0.00105762 -0.00045039 -0.00128883]
25194,[ 0.          0.         -0.00176746 -0.00866652  0.00013653]
25195,[ 0.          0.         -0.0012362   0.00173622  0.00135028]
25196,[ 0.          0.         -0.00120717  0.00117826  0.00089362]
25197,[ 0.          0.         -0.0001938  -0.00267446 -0.00025627]
25198,[ 0.          0.         -0.0019933  -0.00109607  0.00155896]
25199,[ 0.          0.          0.00253534 -0.0012691  -0.00219941]
25200,[ 0.          0.         -0.00289893  0.00100386 -0.00030024]
25201,[ 0.          0.         -0.00267124  0.00145864 -0.00153297]
25202,[ 0.          0.         -0.00113082 -0.00117177  0.00155431]
25203,[0.         0.         0.00258839 0.00145525 0.0012548 ]
25204,[ 0.          0.          0.00126255 -0.00105244  0.0038625 ]
25205,[ 0.          0.         -0.0008446   0.00120401 -0.00012635]
25206,[ 0.          0.         -0.00176871  0.00158662 -0.00178707]
25207,[ 0.          0.         -0.00153875 -0.00221252 -0.00033955]
25208,[ 0.          0.          0.00176924 -0.00080308 -0.00108778]
25209,[ 0.          0.         -0.00055674  0.00048986 -0.00128019]
25210,[ 0.          0.          0.00061178  0.00078851 -0.00012372]
25211,[ 0.          0.         -0.00075719  0.00080183 -0.00120628]
25212,[ 0.          0.          0.00179297  0.0017184  -0.00106502]
25213,[ 0.          0.          0.00079241 -0.00147486  0.00114828]
25214,[ 0.          0.          0.00102365 -0.00196016  0.00017795]
25215,[ 0.          0.         -0.00193679  0.00074917 -0.00144887]
25216,[ 0.          0.         -0.00202203  0.00046547  0.00083032]
25217,[ 0.          0.          0.00241542 -0.00028038 -0.00162607]
25218,[ 0.          0.          0.00350416 -0.00074118  0.00105637]
25219,[0.         0.         0.00117791 0.00113237 0.00037186]
25220,[ 0.          0.          0.00202882 -0.00717711  0.00140864]
25221,[ 0.          0.         -0.0009183  -0.00163609  0.00084546]
25222,[ 0.          0.          0.00744605 -0.00111794  0.00118083]
25223,[ 0.          0.         -0.00098538 -0.00085101  0.00149167]
25224,[ 0.          0.         -0.00152409 -0.00104237  0.00111002]
25225,[ 0.          0.         -0.00190175 -0.00075489  0.00121123]
25226,[ 0.          0.          0.00284779 -0.00060177  0.00062212]
25227,[ 0.          0.          0.00146931 -0.00145763  0.00112683]
25228,[ 0.          0.          0.00134712  0.00141227 -0.0001728 ]
25229,[ 0.          0.         -0.00029275 -0.00189805 -0.00054622]
25230,[ 0.          0.         -0.00225842  0.00053179 -0.00079259]
25231,[ 0.          0.          0.00194514 -0.00203514  0.00247777]
25232,[ 0.          0.         -0.00105441 -0.00199854  0.00188339]
25233,[ 0.          0.         -0.0017693  -0.00081304  0.00069714]
25234,[ 0.          0.         -0.00062689 -0.00061327 -0.00065467]
25235,[ 0.          0.          0.00266612  0.00203538 -0.00012572]
25236,[0.         0.         0.00104046 0.00050285 0.00234723]
25237,[ 0.          0.         -0.00116718  0.00155205 -0.00206137]
25238,[ 0.          0.          0.0007534  -0.00226998 -0.00069961]
25239,[ 0.          0.         -0.0016889  -0.00314438  0.00313365]
25240,[ 0.          0.          0.00106859 -0.00100958 -0.00191009]
25241,[ 0.          0.          0.00052217 -0.00161839 -0.00079948]
25242,[ 0.          0.          0.00091133 -0.0020498   0.00300169]
25243,[ 0.          0.         -0.00075799  0.00098771 -0.00022015]
25244,[ 0.          0.          0.00115263 -0.00270295 -0.00100106]
25245,[ 0.          0.          0.00053126  0.00274777 -0.00107867]
25246,[ 0.          0.          0.00161779 -0.00276566  0.00016844]
25247,[ 0.          0.         -0.00105774 -0.00062361 -0.00053141]
25248,[ 0.          0.         -0.00131488  0.00044093 -0.00221109]
25249,[ 0.          0.          0.01312876 -0.00067249  0.00078392]
25250,[ 0.          0.         -0.00065231 -0.00151128  0.00092784]
25251,[ 0.          0.          0.00289154  0.00202847 -0.00160843]
25252,[0.         0.         0.006953   0.00036998 0.00107926]
25253,[ 0.          0.         -0.0021311  -0.00049964  0.00147802]
25254,[ 0.          0.          0.0019536  -0.00073004  0.00070176]
25255,[0.         0.         0.00098854 0.0013184  0.00051284]
25256,[ 0.          0.          0.00242388 -0.00076818 -0.0009543 ]
25257,[ 0.          0.         -0.00137854 -0.00127208 -0.00323713]
25258,[ 0.          0.         -0.00093457  0.00064531  0.00151175]
25259,[ 0.          0.         -0.00084916 -0.00212872 -0.00189263]
25260,[ 0.          0.         -0.00173694  0.00166059 -0.00200129]
25261,[0.         0.         0.00189853 0.00126708 0.00071764]
25262,[ 0.          0.         -0.0011673   0.01024246  0.00074935]
25263,[ 0.          0.         -0.00076833 -0.00101954 -0.0002531 ]
25264,[ 0.          0.         -0.01359177 -0.00206876  0.00153947]
25265,[ 0.          0.          0.00280309  0.00087681 -0.00152105]
25266,[ 0.          0.          0.00124639  0.00059259 -0.0014565 ]
25267,[ 0.          0.          0.00094554 -0.00094986 -0.00159222]
25268,[ 0.          0.         -0.00146174 -0.00241768 -0.00026782]
25269,[ 0.          0.         -0.00080836 -0.00119913  0.00103247]
25270,[ 0.          0.         -0.00172973 -0.00115985 -0.00056231]
25271,[ 0.          0.         -0.00091538  0.00296712 -0.00058171]
25272,[ 0.          0.         -0.00030422 -0.00276554  0.00080144]
25273,[0.         0.         0.00101751 0.00161117 0.0015021 ]
25274,[0.         0.         0.00141823 0.00219381 0.00148636]
25275,[ 0.          0.         -0.00190485 -0.00091448 -0.00047033]
25276,[ 0.          0.         -0.00137305 -0.00080124 -0.00079089]
25277,[ 0.          0.         -0.00087118 -0.00284886  0.0029633 ]
25278,[ 0.          0.         -0.00226974  0.00175017 -0.00269067]
25279,[0.         0.         0.00103432 0.0033071  0.00035825]
25280,[0.         0.         0.00049648 0.00075316 0.00224519]
25281,[0.         0.         0.00253665 0.00115228 0.00095409]
25282,[ 0.          0.         -0.00115383  0.00140411  0.00015091]
25283,[ 0.          0.         -0.00097564  0.00257385  0.00173736]
25284,[ 0.          0.         -0.00017762  0.00108129 -0.00118011]
25285,[ 0.          0.         -0.01498938  0.00015458 -0.00076392]
25286,"[ 0.0000000e+00  0.0000000e+00 -1.3164878e-03  7.6483935e-05
 -4.0490925e-04]"
25287,[ 0.          0.          0.00127411 -0.002388   -0.00264454]
25288,[ 0.          0.          0.00066379 -0.00573254 -0.00012045]
25289,[ 0.          0.         -0.00245476 -0.0001706   0.00014111]
25290,[ 0.          0.          0.00202167 -0.00074565  0.00269794]
25291,[ 0.          0.         -0.00129759 -0.00174618 -0.00048614]
25292,[ 0.          0.         -0.00037764  0.00142294 -0.00099331]
25293,[ 0.          0.         -0.0025934  -0.00178528 -0.00562334]
25294,[ 0.          0.         -0.00214064 -0.00088876  0.00213587]
25295,[ 0.          0.          0.00410819 -0.00039469  0.00217509]
25296,[0.         0.         0.00180006 0.00215113 0.00108081]
25297,"[ 0.0000000e+00  0.0000000e+00 -1.5193820e-03  2.7450323e-03
 -3.2255426e-05]"
25298,[ 0.          0.         -0.00095981  0.00245392 -0.00168753]
25299,[ 0.          0.         -0.00172943 -0.00118321  0.00014272]
25300,[ 0.          0.         -0.00010883 -0.00336576  0.00155348]
25301,[ 0.          0.          0.00170267 -0.0029062  -0.00039819]
25302,[ 0.          0.          0.00123394  0.00148094 -0.00071895]
25303,[0.         0.         0.00827837 0.00096658 0.00165999]
25304,[ 0.          0.         -0.00081185  0.00186348  0.00055125]
25305,[ 0.          0.         -0.00326622 -0.01082754 -0.00191873]
25306,[ 0.          0.          0.00106233 -0.00174636  0.00113529]
25307,[ 0.          0.         -0.0014869   0.00113809  0.0001482 ]
25308,[ 0.          0.         -0.00175774  0.00021639 -0.00018537]
25309,[ 0.          0.          0.00112295  0.00285208 -0.00147593]
25310,[ 0.          0.         -0.00259829  0.00059494  0.00185943]
25311,[ 0.          0.          0.00164539 -0.0023005  -0.00163645]
25312,[ 0.          0.         -0.00181413  0.00181311 -0.00144422]
25313,[ 0.          0.         -0.00242949 -0.00041735  0.00163323]
25314,[ 0.          0.         -0.00151044  0.00056612  0.00154781]
25315,[ 0.          0.          0.00184804  0.00139529 -0.00105089]
25316,[ 0.          0.         -0.00059411 -0.00125021  0.00079435]
25317,[ 0.          0.          0.00233674 -0.00057897 -0.00112039]
25318,[0.         0.         0.00221825 0.00150067 0.00101393]
25319,[ 0.          0.          0.00315523 -0.00177151 -0.00067082]
25320,[0.         0.         0.00781536 0.00285661 0.00028054]
25321,[ 0.          0.         -0.00186193  0.0016073   0.00076446]
25322,"[ 0.0000000e+00  0.0000000e+00  2.3425817e-03 -2.5555491e-04
 -6.9394708e-05]"
25323,[ 0.          0.          0.00113761 -0.00205648  0.00103933]
25324,[ 0.          0.         -0.00196791 -0.00993776  0.00097907]
25325,[ 0.          0.          0.00164956  0.00166517 -0.00177211]
25326,[0.         0.         0.00217164 0.00139695 0.00062734]
25327,[ 0.          0.         -0.00538182  0.00091705 -0.00182372]
25328,[ 0.          0.         -0.00180012 -0.00032437 -0.00018414]
25329,[ 0.          0.          0.00062761  0.00093758 -0.00160569]
25330,[ 0.          0.          0.00107741  0.00059313 -0.00082859]
25331,[ 0.          0.         -0.00168598 -0.00584364 -0.00162697]
25332,[0.         0.         0.00176311 0.0017013  0.00015168]
25333,[ 0.          0.         -0.00044987 -0.0005751  -0.00028962]
25334,[ 0.          0.         -0.00108832  0.00162345  0.00075734]
25335,[ 0.          0.         -0.0014323   0.00169909  0.0014655 ]
25336,[ 0.          0.          0.00178266  0.00215423 -0.0015294 ]
25337,[ 0.          0.         -0.00044198 -0.00205588 -0.00296748]
25338,[ 0.          0.         -0.00169563  0.00111526 -0.0003165 ]
25339,[ 0.          0.          0.00113004  0.01492834 -0.00033666]
25340,[0.         0.         0.00134265 0.00158262 0.00213432]
25341,[ 0.          0.         -0.00253081 -0.00101721 -0.00038572]
25342,[ 0.          0.         -0.00039285 -0.00165659  0.00059527]
25343,[ 0.          0.          0.00254667  0.00291133 -0.00163692]
25344,[ 0.          0.         -0.00070003 -0.00033365 -0.00043365]
25345,[ 0.          0.          0.00103307 -0.00214195 -0.00197506]
25346,[ 0.          0.         -0.00918293  0.00095528  0.00201893]
25347,[ 0.          0.         -0.00054002 -0.00220084 -0.00022604]
25348,[ 0.          0.         -0.0007551   0.00390983 -0.00503397]
25349,[ 0.          0.         -0.00124162 -0.00117093  0.00124365]
25350,[ 0.          0.         -0.00269663 -0.0026567  -0.00217068]
25351,[ 0.          0.          0.00117767 -0.00168431  0.00074086]
25352,[ 0.          0.         -0.00125331  0.00236154 -0.0012781 ]
25353,[0.         0.         0.01044846 0.00131422 0.0018189 ]
25354,[ 0.          0.         -0.00158101  0.00179386 -0.0001203 ]
25355,[ 0.          0.          0.00181991  0.00129861 -0.00178796]
25356,[ 0.          0.         -0.00042856  0.00092494  0.00224185]
25357,[ 0.          0.          0.00087246  0.0004579  -0.0007382 ]
25358,[ 0.         0.        -0.002841   0.0017494  0.0007439]
25359,[ 0.          0.          0.00160474 -0.00222874  0.00101143]
25360,[ 0.          0.         -0.00264049  0.00089273 -0.00191081]
25361,[ 0.          0.          0.00176233  0.00214815 -0.0009394 ]
25362,[ 0.          0.         -0.0022639   0.00109339  0.00182915]
25363,[ 0.          0.         -0.00112802  0.00137556 -0.0008994 ]
25364,[ 0.          0.         -0.00080723 -0.00092965 -0.00013373]
25365,[ 0.          0.         -0.01045322 -0.00124037 -0.00134945]
25366,[ 0.          0.          0.00195307 -0.00072736 -0.00137573]
25367,[ 0.          0.         -0.00213158  0.00336564  0.00191367]
25368,[ 0.          0.          0.00059476  0.00270867 -0.00141883]
25369,[ 0.          0.          0.00171834  0.00096819 -0.00097379]
25370,[ 0.          0.         -0.00139052  0.00076863  0.00172246]
25371,[0.         0.         0.0005368  0.00188786 0.00088772]
25372,[ 0.          0.          0.00181884  0.00104344 -0.00168955]
25373,[ 0.          0.          0.00192142  0.00073043 -0.0001703 ]
25374,[ 0.          0.          0.0012688  -0.00890493 -0.00132257]
25375,[ 0.          0.         -0.00158912  0.00161397  0.00167614]
25376,[ 0.          0.          0.00154316 -0.00098479  0.0009667 ]
25377,[ 0.          0.          0.0012635   0.0006682  -0.00171906]
25378,[ 0.          0.          0.0014382  -0.00072169  0.00055951]
25379,[ 0.          0.         -0.00080308 -0.00158298  0.00131178]
25380,[ 0.          0.         -0.00179684  0.00074998 -0.00255597]
25381,[ 0.          0.          0.00038025 -0.00133485 -0.00021819]
25382,[ 0.          0.          0.00178796  0.00135195 -0.00019376]
25383,[ 0.          0.         -0.00199032  0.01013613  0.00021515]
25384,[ 0.          0.         -0.0008502  -0.00078186 -0.00302911]
25385,[ 0.          0.          0.00071853 -0.00053436 -0.00036755]
25386,[ 0.          0.          0.00234818 -0.00137597 -0.00131798]
25387,[0.         0.         0.00243807 0.00207949 0.00076106]
25388,[ 0.          0.          0.00120115 -0.00080809 -0.00092578]
25389,[0.         0.         0.00115103 0.0016638  0.00178337]
25390,[ 0.          0.         -0.0021435  -0.00159442  0.00023008]
25391,[ 0.          0.         -0.00183004  0.00045124  0.00107551]
25392,[0.         0.         0.00068757 0.00101525 0.00093558]
25393,[ 0.          0.          0.00094745 -0.0025295   0.00144458]
25394,[ 0.          0.         -0.00250018  0.00173283 -0.00084114]
25395,[ 0.          0.         -0.00200593  0.0016762   0.0014047 ]
25396,[0.         0.         0.000503   0.01061106 0.00118303]
25397,[ 0.          0.         -0.00127798  0.00229371  0.00150484]
25398,[ 0.          0.         -0.00093293  0.00084254 -0.00063658]
25399,[0.         0.         0.00087592 0.00201726 0.00125057]
25400,[ 0.          0.         -0.00050756 -0.00069207  0.00096279]
25401,[ 0.          0.          0.00111824 -0.001697    0.00085163]
25402,[ 0.          0.          0.00198185  0.00069413 -0.00146616]
25403,[ 0.          0.          0.00171572 -0.0012024   0.00291562]
25404,[ 0.          0.          0.00191063 -0.0007292   0.00107944]
25405,[ 0.          0.          0.00213563  0.00094798 -0.00204432]
25406,[ 0.          0.         -0.00201499 -0.00044036 -0.00225878]
25407,[ 0.          0.         -0.0023793  -0.00144428 -0.00128418]
25408,[ 0.000000e+00  0.000000e+00  2.627492e-03 -1.199305e-03  5.872734e-05]
25409,[ 0.          0.          0.00257683  0.00240386 -0.0005945 ]
25410,[ 0.          0.          0.00039256 -0.00212526  0.00093824]
25411,[0.         0.         0.00066316 0.00080112 0.00057641]
25412,[0.         0.         0.00148016 0.00084367 0.00102186]
25413,[ 0.          0.         -0.00265241 -0.00180584 -0.00094   ]
25414,[ 0.          0.         -0.00146878 -0.00159281  0.00013863]
25415,[ 0.          0.         -0.0010854  -0.00259125  0.0002436 ]
25416,[ 0.          0.          0.00178182  0.00355721 -0.00194907]
25417,[ 0.          0.         -0.0014171   0.00133717  0.0011676 ]
25418,[ 0.          0.          0.00131112 -0.0023011   0.00046614]
25419,[ 0.          0.         -0.00091496  0.0022496   0.00113535]
25420,[ 0.          0.          0.00311196  0.00201094 -0.00071838]
25421,[ 0.          0.          0.00038645 -0.00123072 -0.00095078]
25422,[0.         0.         0.00163966 0.00119311 0.00197351]
25423,[ 0.          0.          0.00081146 -0.00178498 -0.00074956]
25424,[ 0.          0.          0.00142747 -0.00296307  0.00159103]
25425,[0.         0.         0.00077012 0.00216222 0.00038023]
25426,[ 0.          0.         -0.00182241  0.00158453  0.00098789]
25427,[ 0.          0.         -0.00066987 -0.0018838  -0.00073251]
25428,[ 0.          0.          0.00173748 -0.00137246  0.00089329]
25429,[ 0.          0.          0.00251126 -0.00120735 -0.00052279]
25430,[ 0.          0.         -0.00214469  0.00245631  0.00164354]
25431,[0.         0.         0.00217807 0.00160134 0.00155008]
25432,[ 0.          0.         -0.00058576  0.00087792  0.00077537]
25433,[ 0.          0.          0.00180316 -0.00186503 -0.00021505]
25434,[ 0.          0.         -0.00121152 -0.0016768  -0.00019365]
25435,[ 0.          0.         -0.0023129   0.00163233  0.00151974]
25436,[ 0.          0.         -0.00036702 -0.00112152 -0.00022876]
25437,[ 0.          0.          0.00235951 -0.00183225  0.00106174]
25438,[ 0.          0.         -0.00300324 -0.00189954 -0.00073895]
25439,[ 0.          0.         -0.00170577 -0.00073084 -0.00311923]
25440,[ 0.          0.         -0.0018543  -0.00132596 -0.00095361]
25441,[0.0000000e+00 0.0000000e+00 1.4721155e-03 8.9716911e-04 4.7333539e-05]
25442,[ 0.          0.          0.00110066 -0.00139189 -0.00115895]
25443,[ 0.          0.          0.00134802 -0.00176901  0.00191182]
25444,[ 0.          0.         -0.00075793  0.00147092  0.0018537 ]
25445,[ 0.          0.         -0.00141764  0.01405287  0.00251496]
25446,[ 0.          0.         -0.00158429 -0.00107044 -0.00237381]
25447,[ 0.          0.          0.00024672  0.00208867 -0.0001133 ]
25448,[ 0.          0.          0.00121379 -0.00094226  0.00169945]
25449,[0.         0.         0.00191951 0.00070351 0.00196564]
25450,[ 0.          0.         -0.00106394 -0.00061387 -0.00109315]
25451,[ 0.          0.         -0.00112653 -0.00124925 -0.00154358]
25452,[0.         0.         0.00159252 0.0020889  0.00212848]
25453,[ 0.          0.         -0.00266552  0.00133342 -0.00189018]
25454,[ 0.          0.         -0.01155663 -0.00027749 -0.00064248]
25455,[0.         0.         0.00175267 0.00142401 0.00031513]
25456,[ 0.          0.          0.00186861  0.00209892 -0.00204027]
25457,[ 0.          0.         -0.00184631  0.00496769  0.00218952]
25458,[ 0.          0.         -0.00048986 -0.00194633 -0.00119114]
25459,[ 0.          0.         -0.00059396  0.00139254 -0.00148046]
25460,[0.         0.         0.00051385 0.0029676  0.00130075]
25461,[0.         0.         0.00130808 0.00101584 0.00019912]
25462,[ 0.          0.          0.00206888 -0.00172156 -0.00198066]
25463,[ 0.          0.          0.00058156  0.00146079 -0.00070015]
25464,[ 0.          0.         -0.00119597 -0.00167483  0.00220299]
25465,[ 0.          0.          0.00100756  0.00179231 -0.00115997]
25466,[ 0.          0.          0.00029813  0.00203395 -0.00154924]
25467,[ 0.          0.          0.00043444 -0.00319266 -0.00014879]
25468,[ 0.          0.          0.00086442  0.00168103 -0.00038286]
25469,[ 0.          0.          0.00106156 -0.00156242  0.0008367 ]
25470,[ 0.          0.         -0.01134539 -0.00047866 -0.00102907]
25471,[ 0.          0.          0.00182325 -0.00201261  0.00024924]
25472,[ 0.          0.         -0.00104576 -0.00069407  0.00097293]
25473,[ 0.          0.         -0.00178671 -0.0010457   0.00014224]
25474,[ 0.          0.         -0.00190079 -0.00030167 -0.00143081]
25475,[ 0.          0.         -0.00150943  0.00058824  0.00100672]
25476,[ 0.          0.          0.00110757  0.00229001 -0.00040314]
25477,[ 0.          0.         -0.00244784 -0.00033227  0.00049973]
25478,[ 0.          0.          0.00031915  0.00195169 -0.00127685]
25479,[0.         0.         0.00144076 0.00291622 0.00055051]
25480,[0.         0.         0.0024699  0.0020771  0.00102675]
25481,[ 0.          0.         -0.00137168  0.00233471 -0.0010016 ]
25482,[ 0.          0.          0.00152892 -0.00158077 -0.00182557]
25483,[0.         0.         0.00133026 0.00138193 0.00093141]
25484,[ 0.          0.          0.00109148 -0.00157154 -0.00129879]
25485,[ 0.          0.         -0.00097021  0.00196016  0.00019855]
25486,[ 0.          0.          0.00048131 -0.00137788 -0.00067005]
25487,[ 0.          0.         -0.00247514 -0.00115335  0.00217187]
25488,[ 0.          0.         -0.00181854  0.00108367 -0.00100619]
25489,[ 0.          0.          0.00051674 -0.00167352  0.0011915 ]
25490,[ 0.          0.          0.00021732 -0.00226104  0.00075549]
25491,"[ 0.0000000e+00  0.0000000e+00 -1.6202331e-03  1.5962720e-03
  4.4584274e-05]"
25492,[ 0.          0.         -0.00225031  0.00154006 -0.00290465]
25493,[ 0.          0.         -0.00089809 -0.0015918   0.00210667]
25494,[ 0.          0.         -0.01373577 -0.00171369  0.00152427]
25495,[ 0.          0.         -0.00125325 -0.00150532 -0.00192767]
25496,[ 0.          0.         -0.00087881  0.00163013 -0.00086215]
25497,[ 0.          0.         -0.00218546  0.00148451 -0.00111288]
25498,[ 0.          0.          0.0026902  -0.00096989  0.00174952]
25499,[0.         0.         0.00148797 0.00180489 0.00058606]
25500,[ 0.          0.         -0.00039233 -0.00163752 -0.00118595]
25501,[ 0.          0.         -0.00089154 -0.00207913 -0.00078419]
25502,[ 0.          0.          0.00084659 -0.00158495  0.00090122]
25503,[ 0.          0.         -0.00156039 -0.00082675  0.00070652]
25504,[ 0.          0.          0.00228226 -0.00122768  0.00117987]
25505,[ 0.          0.          0.00282681 -0.00114971 -0.00018333]
25506,[ 0.          0.          0.00091544  0.00162423 -0.00103998]
25507,[ 0.          0.          0.00165641 -0.00050986 -0.00087819]
25508,[ 0.          0.          0.00064772  0.00157249 -0.00159007]
25509,[ 0.          0.          0.00181693 -0.00205469 -0.00032714]
25510,[ 0.          0.         -0.00151348  0.00105101  0.00079271]
25511,[ 0.          0.         -0.00052035 -0.00189888 -0.0019753 ]
25512,[ 0.          0.         -0.00087601 -0.00915003  0.00138217]
25513,[ 0.          0.         -0.0017674   0.00896931  0.00178093]
25514,"[ 0.0000000e+00  0.0000000e+00  1.1878610e-03  2.4816990e-03
 -9.1552734e-05]"
25515,[0.         0.         0.00160879 0.00133252 0.00198114]
25516,[ 0.          0.         -0.00234878 -0.00022145 -0.00104564]
25517,[ 0.          0.          0.00329828  0.00072831 -0.00320268]
25518,[ 0.          0.         -0.01236534 -0.00072002 -0.00182253]
25519,[0.         0.         0.00229585 0.00106293 0.00136036]
25520,[ 0.          0.          0.00239658 -0.00078154  0.00245774]
25521,[ 0.          0.          0.00237024  0.00125259 -0.0002326 ]
25522,[ 0.          0.         -0.00101393 -0.00060686  0.0010677 ]
25523,[ 0.          0.         -0.00116879  0.0006254   0.0007062 ]
25524,[ 0.          0.          0.01131392  0.00083655 -0.00160289]
25525,[ 0.          0.          0.0001786  -0.00226414  0.00068089]
25526,[ 0.          0.         -0.00085649 -0.00238812  0.00075549]
25527,[ 0.          0.          0.00206339 -0.00086805 -0.00050882]
25528,[ 0.          0.         -0.00144559  0.00204253  0.00067014]
25529,[ 0.          0.         -0.00109494  0.00053349 -0.00182223]
25530,[ 0.          0.         -0.00144637  0.00174612  0.00092396]
25531,[ 0.          0.          0.00026196 -0.00315762 -0.00064546]
25532,[ 0.          0.          0.01038027 -0.00042331  0.00049242]
25533,[ 0.          0.          0.00237906 -0.00163388  0.00131339]
25534,[ 0.          0.         -0.00256026  0.00127584  0.00147432]
25535,[ 0.          0.         -0.00114304 -0.00225842  0.0008072 ]
25536,[0.         0.         0.00102961 0.0011127  0.00040329]
25537,[ 0.          0.         -0.00131321 -0.0156064   0.00020918]
25538,[ 0.          0.         -0.00060257  0.00242221  0.00182253]
25539,[0.         0.         0.00141817 0.00278544 0.00208879]
25540,[ 0.          0.          0.00088423 -0.0023247  -0.00095218]
25541,[ 0.          0.          0.00101113  0.00116122 -0.00178921]
25542,[ 0.          0.          0.00197852 -0.00113684  0.00153577]
25543,[ 0.          0.          0.00091124  0.00084594 -0.00225818]
25544,[ 0.          0.         -0.00086585 -0.00035091 -0.00261605]
25545,[ 0.          0.          0.00238097  0.00159436 -0.00072849]
25546,[ 0.          0.         -0.00178158 -0.00079888 -0.00198221]
25547,[ 0.          0.          0.00131232 -0.00184309 -0.00215364]
25548,[ 0.          0.         -0.00068396  0.00038292  0.00013258]
25549,[ 0.          0.         -0.00042428 -0.00147396 -0.00012315]
25550,[ 0.          0.         -0.00214386 -0.00176471 -0.00153798]
25551,[ 0.          0.          0.00162274  0.00381064 -0.00128907]
25552,[ 0.          0.         -0.00225198  0.00135046 -0.00052541]
25553,[ 0.          0.         -0.00164557 -0.00202167 -0.00086701]
25554,[ 0.          0.          0.00186354 -0.00083458  0.00221026]
25555,[ 0.          0.         -0.00231051 -0.00182807 -0.00021093]
25556,[ 0.          0.         -0.00022209 -0.00692368  0.00129199]
25557,[ 0.          0.          0.00094351 -0.00154847 -0.00124478]
25558,[0.         0.         0.0010466  0.00116885 0.00186211]
25559,[ 0.          0.         -0.00152189  0.00175148 -0.00152683]
25560,[ 0.          0.          0.00143969 -0.00067276 -0.00079298]
25561,[ 0.          0.          0.00373554 -0.00098348  0.00072795]
25562,[0.         0.         0.00084752 0.00124919 0.00105929]
25563,[ 0.          0.         -0.00162125  0.00216627 -0.00240922]
25564,[ 0.          0.          0.00132585 -0.00179106 -0.0012778 ]
25565,[ 0.          0.          0.00172341  0.00058094 -0.00153029]
25566,[ 0.          0.          0.0009509  -0.00262415  0.0001003 ]
25567,[0.         0.         0.00219619 0.00101972 0.00115228]
25568,[ 0.          0.         -0.00235653  0.00037922 -0.0018127 ]
25569,[ 0.          0.         -0.00098711  0.00226402  0.00164711]
25570,[ 0.          0.         -0.00179076  0.00323296  0.00110924]
25571,[0.         0.         0.00202835 0.00136697 0.00025015]
25572,[ 0.          0.         -0.0012849   0.00190872  0.000256  ]
25573,[ 0.          0.         -0.00109702  0.00043064  0.00106812]
25574,[ 0.          0.         -0.00770855  0.00798798 -0.00012192]
25575,[ 0.          0.         -0.00147456 -0.00163484  0.00037764]
25576,[ 0.          0.          0.00117391 -0.00165379 -0.00023244]
25577,[ 0.          0.          0.00123233  0.00290358 -0.00215769]
25578,[ 0.          0.          0.00161713 -0.00168133  0.00110292]
25579,[ 0.          0.         -0.00119931 -0.00302207  0.00278854]
25580,[ 0.          0.         -0.00150472 -0.00571799 -0.00209022]
25581,[ 0.          0.          0.00142187 -0.00146806 -0.00079206]
25582,[ 0.          0.          0.00136876 -0.00071362  0.00134903]
25583,[ 0.          0.          0.00103581  0.00012571 -0.00270414]
25584,[ 0.          0.         -0.00207806 -0.00162596 -0.00109637]
25585,[ 0.          0.         -0.00129503  0.00189739 -0.00064328]
25586,[ 0.          0.         -0.00030674  0.00223446 -0.00086817]
25587,[ 0.          0.          0.00213492 -0.00105619  0.00198865]
25588,[ 0.          0.          0.00217271 -0.00054416  0.00115561]
25589,[0.         0.         0.0024184  0.00081682 0.00021313]
25590,[ 0.          0.          0.00139266 -0.00130165  0.00106126]
25591,[ 0.          0.          0.00086686 -0.002105   -0.00083008]
25592,[ 0.          0.          0.00227499 -0.0009867  -0.00057524]
25593,[ 0.          0.         -0.00157201  0.00166297  0.0009726 ]
25594,[ 0.          0.         -0.0002156   0.00956869 -0.00096002]
25595,[ 0.          0.         -0.00106287 -0.00356877 -0.00024242]
25596,[ 0.          0.          0.00313687  0.00140333 -0.00120562]
25597,[ 0.          0.         -0.00122398  0.00109023 -0.00284672]
25598,[ 0.          0.         -0.00123227  0.00167483  0.00027104]
25599,[ 0.          0.         -0.0007357  -0.00166804  0.00044456]
25600,[ 0.          0.          0.0030179   0.00061601 -0.00015479]
25601,[0.         0.         0.0018903  0.00146508 0.0014317 ]
25602,[ 0.          0.         -0.00324976 -0.00168645 -0.00106001]
25603,[ 0.          0.         -0.00091603 -0.00279844  0.00110364]
25604,[ 0.          0.         -0.00060743  0.00178719 -0.00079724]
25605,[ 0.          0.         -0.00054264  0.00195247  0.00237989]
